"","ID","total_energy","kitchen","laundry_room","water_air_systems","Average_Global_intensity","Average_Voltage","Daily_Bill","Kitchen_Bill","Laundry_Bill","Water_Air_Bill","Unmeasured_Bill","year","month","day","Weekday"
"714",2008-12-14,33368.6666666667,3742,2497,5415,5.88152777777778,241.622798611111,6,0.67,0.45,0.97,3.91,2008,"diciembre",14,"domingo"
"715",2008-12-15,29924.1666666667,1178,252,9668,5.19097222222222,243.039201388889,5.38,0.21,0.05,1.74,3.38,2008,"diciembre",15,"lunes"
"716",2008-12-16,29951.5,0,253,11334,5.19263888888889,243.879902777778,5.39,0,0.05,2.04,3.3,2008,"diciembre",16,"martes"
"717",2008-12-17,34979.7666666667,4251,284,10813,6.08027777777778,243.313513888889,6.29,0.76,0.05,1.95,3.53,2008,"diciembre",17,"miércoles"
"718",2008-12-18,28949,1125,258,11293,4.98930555555556,242.8590625,5.21,0.2,0.05,2.03,2.93,2008,"diciembre",18,"jueves"
"719",2008-12-19,31368.5333333333,1538,296,11773,5.48013888888889,241.866173611111,5.64,0.28,0.05,2.12,3.19,2008,"diciembre",19,"viernes"
"720",2008-12-20,37402.7,1133.5,6479,12837,6.50006944444444,242.565371527778,6.73,0.2,1.17,2.31,3.05,2008,"diciembre",20,"sábado"
"721",2008-12-21,44060.1666666667,1099,9189,14816,7.66263888888889,241.720083333333,7.93,0.2,1.65,2.67,3.41,2008,"diciembre",21,"domingo"
"722",2008-12-22,33596.8,2157,391,10433,5.85708333333333,241.864493055556,6.04,0.39,0.07,1.88,3.7,2008,"diciembre",22,"lunes"
"723",2008-12-23,29968.1333333333,2666,2115,8326,5.25069444444444,241.770548611111,5.39,0.48,0.38,1.5,3.03,2008,"diciembre",23,"martes"
"724",2008-12-24,21160.6333333333,0,364,9981,3.63361111111111,243.960625,3.81,0,0.07,1.8,1.94,2008,"diciembre",24,"miércoles"
"725",2008-12-25,17685.3,0,285,3598,3.03861111111111,243.2330625,3.18,0,0.05,0.65,2.48,2008,"diciembre",25,"jueves"
"726",2008-12-26,20395.5333333333,1121,279,7796,3.50069444444444,244.353659722222,3.67,0.2,0.05,1.4,2.02,2008,"diciembre",26,"viernes"
"727",2008-12-27,49536.0666666667,0,244,12209,8.43180555555556,243.311895833333,8.91,0,0.04,2.2,6.67,2008,"diciembre",27,"sábado"
"728",2008-12-28,26177.3666666667,1953,217,5291,4.42,244.560381944444,4.71,0.35,0.04,0.95,3.37,2008,"diciembre",28,"domingo"
"729",2008-12-29,9254.63333333333,0,218,2480,1.57888888888889,244.954756944444,1.66,0,0.04,0.45,1.17,2008,"diciembre",29,"lunes"
"730",2008-12-30,19920.6333333333,0,245,7145,3.40180555555556,244.638166666667,3.58,0,0.04,1.29,2.25,2008,"diciembre",30,"martes"
"731",2008-12-31,32736.4666666667,2975,246,11860,5.68763888888889,243.296618055556,5.89,0.54,0.04,2.13,3.18,2008,"diciembre",31,"miércoles"
"732",2009-01-01,23444.8666666667,765,3845,2803,4.14986111111111,242.8360625,4.22,0.14,0.69,0.5,2.89,2009,"enero",1,"jueves"
"733",2009-01-02,38791.8333333333,2417,6018,11841,6.73777777777778,242.704888888889,6.98,0.43,1.08,2.13,3.34,2009,"enero",2,"viernes"
"734",2009-01-03,31891.6,6440,328,10439,5.53083333333333,243.681458333333,5.74,1.16,0.06,1.88,2.64,2009,"enero",3,"sábado"
"735",2009-01-04,32333.2333333333,1457,5251,3245,5.63319444444444,244.822430555556,5.82,0.26,0.94,0.58,4.04,2009,"enero",4,"domingo"
"736",2009-01-05,26733.3333333333,1247,322,8650,4.63625,244.830777777778,4.81,0.22,0.06,1.56,2.97,2009,"enero",5,"lunes"
"737",2009-01-06,28164.3666666667,0,254,12462,4.83402777777778,245.092666666667,5.07,0,0.05,2.24,2.78,2009,"enero",6,"martes"
"738",2009-01-07,34671.2,2687,3820,9979,5.94680555555556,246.040638888889,6.24,0.48,0.69,1.8,3.27,2009,"enero",7,"miércoles"
"739",2009-01-08,27221.1666666667,2773,299,10075,4.72069444444444,245.350736111111,4.9,0.5,0.05,1.81,2.54,2009,"enero",8,"jueves"
"740",2009-01-09,29811.7,1802,272,9285,5.18208333333333,244.622409722222,5.36,0.32,0.05,1.67,3.32,2009,"enero",9,"viernes"
"741",2009-01-10,35049.1333333333,2828,4288,12539,6.08888888888889,244.120486111111,6.31,0.51,0.77,2.26,2.77,2009,"enero",10,"sábado"
"742",2009-01-11,32933.1333333333,4521,5301,5887,5.76472222222222,245.531548611111,5.92,0.81,0.95,1.06,3.1,2009,"enero",11,"domingo"
"743",2009-01-12,26487.9666666667,0,261,12147,4.51388888888889,245.527069444444,4.77,0,0.05,2.19,2.53,2009,"enero",12,"lunes"
"744",2009-01-13,36376.6666666667,1140,329,16194,6.25430555555556,244.458340277778,6.54,0.21,0.06,2.91,3.36,2009,"enero",13,"martes"
"745",2009-01-14,29692.9833333333,2278.5,332,10316.5,5.1125,244.602479166667,5.34,0.41,0.06,1.86,3.01,2009,"enero",14,"miércoles"
"746",2009-01-15,26067.8,2731,390,9561,4.52055555555556,243.021277777778,4.69,0.49,0.07,1.72,2.41,2009,"enero",15,"jueves"
"747",2009-01-16,46109.2333333333,5811,3158,15220,8.04055555555555,242.568972222222,8.3,1.05,0.57,2.74,3.94,2009,"enero",16,"viernes"
"748",2009-01-17,55297,2477,3154,15322,9.57888888888889,241.631541666667,9.95,0.45,0.57,2.76,6.17,2009,"enero",17,"sábado"
"749",2009-01-18,52569.9,5649,6701,12727,9.16763888888889,242.644083333333,9.46,1.02,1.21,2.29,4.94,2009,"enero",18,"domingo"
"750",2009-01-19,28331.1,1118,376,10279,4.92444444444444,243.126173611111,5.1,0.2,0.07,1.85,2.98,2009,"enero",19,"lunes"
"751",2009-01-20,28967.1333333333,0,282,13727,4.97972222222222,243.399854166667,5.21,0,0.05,2.47,2.69,2009,"enero",20,"martes"
"752",2009-01-21,28990.5666666667,1148,2159,9830,4.99291666666667,244.1051875,5.22,0.21,0.39,1.77,2.85,2009,"enero",21,"miércoles"
"753",2009-01-22,20622.6,0,341,8246,3.59,244.006354166667,3.71,0,0.06,1.48,2.17,2009,"enero",22,"jueves"
"754",2009-01-23,31842.2666666667,2078,295,12146,5.53083333333333,242.768951388889,5.73,0.37,0.05,2.19,3.12,2009,"enero",23,"viernes"
"755",2009-01-24,36679.5,5096,4492,8322,6.39111111111111,243.250756944444,6.6,0.92,0.81,1.5,3.37,2009,"enero",24,"sábado"
"756",2009-01-25,47394.4,3971,5960,11213,8.15138888888889,242.543993055556,8.53,0.71,1.07,2.02,4.73,2009,"enero",25,"domingo"
"757",2009-01-26,27907.8666666667,1121,348,9821,4.83444444444444,243.200270833333,5.02,0.2,0.06,1.77,2.99,2009,"enero",26,"lunes"
"758",2009-01-27,23750.5,896,278,6608,4.16791666666667,243.937604166667,4.27,0.16,0.05,1.19,2.87,2009,"enero",27,"martes"
"759",2009-01-28,45362.2333333333,2301,6949,14285,7.83097222222222,243.032222222222,8.16,0.41,1.25,2.57,3.93,2009,"enero",28,"miércoles"
"760",2009-01-29,26228.3,0,294,8996,4.53263888888889,243.362847222222,4.72,0,0.05,1.62,3.05,2009,"enero",29,"jueves"
"761",2009-01-30,34317.3,1622,280,12147,5.91791666666667,244.289833333333,6.17,0.29,0.05,2.19,3.64,2009,"enero",30,"viernes"
"762",2009-01-31,55214.2,8278,6575,15309,9.63319444444445,242.471381944444,9.93,1.49,1.18,2.75,4.51,2009,"enero",31,"sábado"
"763",2009-02-01,30786.1666666667,3330,622,7494,5.36944444444444,244.806423611111,5.54,0.6,0.11,1.35,3.48,2009,"febrero",1,"domingo"
"764",2009-02-02,26721.6666666667,1159,232,10915,4.58111111111111,244.874826388889,4.81,0.21,0.04,1.96,2.6,2009,"febrero",2,"lunes"
"765",2009-02-03,31139.8333333333,703,878,14984,5.34388888888889,244.302722222222,5.6,0.13,0.16,2.7,2.61,2009,"febrero",3,"martes"
"766",2009-02-04,41015.4,871,6961,15960,7.04138888888889,244.686694444444,7.38,0.16,1.25,2.87,3.1,2009,"febrero",4,"miércoles"
"767",2009-02-05,27484.8,1104,264,12987,4.7625,243.8550625,4.94,0.2,0.05,2.34,2.35,2009,"febrero",5,"jueves"
"768",2009-02-06,34139.9333333333,1165,273,11716,5.92166666666667,243.288930555556,6.14,0.21,0.05,2.11,3.77,2009,"febrero",6,"viernes"
"769",2009-02-07,52192.2666666667,6822,4483,17873,9.08097222222222,242.050923611111,9.39,1.23,0.81,3.22,4.13,2009,"febrero",7,"sábado"
"770",2009-02-08,36381.1,5341,259,15174,6.32958333333333,243.354569444444,6.54,0.96,0.05,2.73,2.8,2009,"febrero",8,"domingo"
"771",2009-02-09,28443.9666666667,1063,228,9375,4.96555555555556,243.321986111111,5.12,0.19,0.04,1.69,3.2,2009,"febrero",9,"lunes"
"772",2009-02-10,32397.0333333333,1128,263,12339,5.58416666666667,243.157770833333,5.83,0.2,0.05,2.22,3.36,2009,"febrero",10,"martes"
"773",2009-02-11,43989.8333333333,2985,10477,12195,7.73125,242.0975625,7.91,0.54,1.88,2.19,3.3,2009,"febrero",11,"miércoles"
"774",2009-02-12,32811,1109,299,17724,5.68263888888889,242.911527777778,5.9,0.2,0.05,3.19,2.46,2009,"febrero",12,"jueves"
"775",2009-02-13,28167.0333333333,1100,254,11554,4.89180555555556,241.693333333333,5.07,0.2,0.05,2.08,2.74,2009,"febrero",13,"viernes"
"776",2009-02-14,38921.9333333333,2280,3256,18543,6.72819444444444,241.945347222222,7,0.41,0.59,3.34,2.66,2009,"febrero",14,"sábado"
"777",2009-02-15,26433.8666666667,2465,226,5234,4.50138888888889,242.8439375,4.76,0.44,0.04,0.94,3.34,2009,"febrero",15,"domingo"
"778",2009-02-16,21983.2333333333,0,261,7037,3.82819444444444,242.143006944444,3.95,0,0.05,1.27,2.63,2009,"febrero",16,"lunes"
"779",2009-02-17,13246.3,0,278,3925,2.30388888888889,242.2685625,2.38,0,0.05,0.71,1.62,2009,"febrero",17,"martes"
"780",2009-02-18,13774.1666666667,0,297,5471,2.35583333333333,242.231097222222,2.48,0,0.05,0.98,1.45,2009,"febrero",18,"miércoles"
"781",2009-02-19,12287.8,1046,262,1796,2.11152777777778,241.549590277778,2.21,0.19,0.05,0.32,1.65,2009,"febrero",19,"jueves"
"782",2009-02-20,31345.6,2897,293,8768,5.535,240.190708333333,5.64,0.52,0.05,1.58,3.49,2009,"febrero",20,"viernes"
"783",2009-02-21,21936.4,2111,262,3983,3.80666666666667,240.954340277778,3.95,0.38,0.05,0.72,2.8,2009,"febrero",21,"sábado"
"784",2009-02-22,37307.9666666667,3816,8576,7133,6.53472222222222,241.316305555556,6.71,0.69,1.54,1.28,3.2,2009,"febrero",22,"domingo"
"785",2009-02-23,45560.9333333333,1212,3744,12471,7.87305555555556,241.240881944444,8.2,0.22,0.67,2.24,5.07,2009,"febrero",23,"lunes"
"786",2009-02-24,29719.0666666667,0,1602,14512,5.16763888888889,240.887923611111,5.35,0,0.29,2.61,2.45,2009,"febrero",24,"martes"
"787",2009-02-25,19497.4,1092,274,7359,3.4125,241.201965277778,3.51,0.2,0.05,1.32,1.94,2009,"febrero",25,"miércoles"
"788",2009-02-26,19280.8666666667,0,268,6841,3.36305555555556,240.732368055556,3.47,0,0.05,1.23,2.19,2009,"febrero",26,"jueves"
"789",2009-02-27,33815.3,1154,246,14831,5.90347222222222,240.9656875,6.08,0.21,0.04,2.67,3.16,2009,"febrero",27,"viernes"
"790",2009-02-28,27179.1666666667,1145,5358,8006,4.83430555555556,242.397277777778,4.89,0.21,0.96,1.44,2.28,2009,"febrero",28,"sábado"
"791",2009-03-01,41208.6833333333,11224,2740.5,8852,7.23055555555556,242.140142361111,7.41,2.02,0.49,1.59,3.31,2009,"marzo",1,"domingo"
"792",2009-03-02,24624.0333333333,1560,310,6684,4.40111111111111,242.241847222222,4.43,0.28,0.06,1.2,2.89,2009,"marzo",2,"lunes"
"793",2009-03-03,30815.8666666667,1159,268,13024,5.34708333333333,242.897354166667,5.54,0.21,0.05,2.34,2.94,2009,"marzo",3,"martes"
"794",2009-03-04,30702.1666666667,2214,2570,8393,5.39722222222222,242.384486111111,5.52,0.4,0.46,1.51,3.15,2009,"marzo",4,"miércoles"
"795",2009-03-05,24030.2,0,271,9094,4.25333333333333,241.679604166667,4.32,0,0.05,1.64,2.63,2009,"marzo",5,"jueves"
"796",2009-03-06,29724.5666666667,1144,265,12056,5.26361111111111,240.7933125,5.35,0.21,0.05,2.17,2.92,2009,"marzo",6,"viernes"
"797",2009-03-07,28274.4333333333,1055,811,12113,4.93597222222222,242.471645833333,5.09,0.19,0.15,2.18,2.57,2009,"marzo",7,"sábado"
"798",2009-03-08,39286.1,7253,5260,12691,6.88180555555556,242.159791666667,7.07,1.3,0.95,2.28,2.54,2009,"marzo",8,"domingo"
"799",2009-03-09,28092.6,2001,369,10336,4.90444444444444,242.482305555556,5.05,0.36,0.07,1.86,2.76,2009,"marzo",9,"lunes"
"800",2009-03-10,30603.5,0,281,11610,5.34069444444444,241.8284375,5.51,0,0.05,2.09,3.37,2009,"marzo",10,"martes"
"801",2009-03-11,40098.4,3476,7288,10737,7.02763888888889,241.821173611111,7.21,0.63,1.31,1.93,3.34,2009,"marzo",11,"miércoles"
"802",2009-03-12,31454.3333333333,0,364,13655,5.45791666666667,241.998423611111,5.66,0,0.07,2.46,3.13,2009,"marzo",12,"jueves"
"803",2009-03-13,24092,1082,311,10466,4.17138888888889,242.757305555556,4.33,0.19,0.06,1.88,2.2,2009,"marzo",13,"viernes"
"804",2009-03-14,35817.1333333333,2196,280,18036,6.18611111111111,242.178805555556,6.44,0.4,0.05,3.24,2.75,2009,"marzo",14,"sábado"
"805",2009-03-15,32367.7,3478,5152,8353,5.69625,241.771111111111,5.82,0.63,0.93,1.5,2.76,2009,"marzo",15,"domingo"
"806",2009-03-16,22302.0833333333,0,306,9291,3.85520833333333,242.409454861111,4.01,0,0.06,1.67,2.28,2009,"marzo",16,"lunes"
"807",2009-03-17,32198.5,1110,3952,12320,5.64930555555556,241.956423611111,5.79,0.2,0.71,2.22,2.66,2009,"marzo",17,"martes"
"808",2009-03-18,24178,1123,375,12101,4.18111111111111,242.840618055556,4.35,0.2,0.07,2.18,1.9,2009,"marzo",18,"miércoles"
"809",2009-03-19,19858.8666666667,0,314,9458,3.42486111111111,242.776277777778,3.57,0,0.06,1.7,1.81,2009,"marzo",19,"jueves"
"810",2009-03-20,24398.4333333333,1083,308,10618,4.21777777777778,242.916486111111,4.39,0.19,0.06,1.91,2.23,2009,"marzo",20,"viernes"
"811",2009-03-21,32167.0333333333,5420,682,10266,5.67180555555556,242.582722222222,5.79,0.98,0.12,1.85,2.84,2009,"marzo",21,"sábado"
"812",2009-03-22,28152.8333333333,2017,3778,9015,4.95055555555556,241.527611111111,5.06,0.36,0.68,1.62,2.4,2009,"marzo",22,"domingo"
"813",2009-03-23,21607.5,1078,310,5999,3.78944444444444,242.053652777778,3.89,0.19,0.06,1.08,2.56,2009,"marzo",23,"lunes"
"814",2009-03-24,27695.2,1710,352,10149,4.89430555555556,242.484097222222,4.98,0.31,0.06,1.83,2.78,2009,"marzo",24,"martes"
"815",2009-03-25,30646.2333333333,2780,3315,10287,5.35305555555556,243.1130625,5.51,0.5,0.6,1.85,2.56,2009,"marzo",25,"miércoles"
"816",2009-03-26,20183.4,0,312,8596,3.50166666666667,242.935756944444,3.63,0,0.06,1.55,2.02,2009,"marzo",26,"jueves"
"817",2009-03-27,28565.4333333333,1103,526,9947,5.01513888888889,242.628645833333,5.14,0.2,0.09,1.79,3.06,2009,"marzo",27,"viernes"
"818",2009-03-28,37682.9333333333,4527,327,12225,6.60333333333333,242.135618055556,6.78,0.81,0.06,2.2,3.71,2009,"marzo",28,"sábado"
"819",2009-03-29,36944.1666666667,1611,4024,9502,6.41833333333333,242.548569444444,6.65,0.29,0.72,1.71,3.93,2009,"marzo",29,"domingo"
"820",2009-03-30,24624.2,1085,295,9901,4.30472222222222,242.728520833333,4.43,0.2,0.05,1.78,2.4,2009,"marzo",30,"lunes"
"821",2009-03-31,30391.3666666667,2202,2711,12958,5.30902777777778,242.167902777778,5.47,0.4,0.49,2.33,2.25,2009,"marzo",31,"martes"
"822",2009-04-01,27352.3333333333,2807,2364,7309,4.80791666666667,242.906034722222,4.92,0.5,0.43,1.31,2.68,2009,"abril",1,"miércoles"
"823",2009-04-02,27405.5666666667,1128,324,13500,4.76138888888889,242.239638888889,4.93,0.2,0.06,2.43,2.24,2009,"abril",2,"jueves"
"824",2009-04-03,22721,0,326,8556,3.98291666666667,241.811888888889,4.09,0,0.06,1.54,2.49,2009,"abril",3,"viernes"
"825",2009-04-04,36520.5333333333,2699,4172,16251,6.39652777777778,241.450652777778,6.57,0.49,0.75,2.92,2.41,2009,"abril",4,"sábado"
"826",2009-04-05,22928.6,3832,357,6503,4.11208333333333,242.313708333333,4.12,0.69,0.06,1.17,2.2,2009,"abril",5,"domingo"
"827",2009-04-06,24210.5666666667,799,333,10141,4.22555555555556,242.301145833333,4.36,0.14,0.06,1.82,2.34,2009,"abril",6,"lunes"
"828",2009-04-07,24001.5333333333,1103,338,9121,4.23125,241.989416666667,4.32,0.2,0.06,1.64,2.42,2009,"abril",7,"martes"
"829",2009-04-08,25576.6666666667,2131,2827,7968,4.52791666666667,242.259729166667,4.6,0.38,0.51,1.43,2.28,2009,"abril",8,"miércoles"
"830",2009-04-09,31507.8666666667,2682,366,13482,5.46458333333333,242.296826388889,5.67,0.48,0.07,2.43,2.69,2009,"abril",9,"jueves"
"831",2009-04-10,30701.9,2057,2822,13828,5.32916666666667,242.034486111111,5.52,0.37,0.51,2.49,2.15,2009,"abril",10,"viernes"
"832",2009-04-11,41040.7666666667,3661,4286,18233,7.17527777777778,240.969256944444,7.38,0.66,0.77,3.28,2.67,2009,"abril",11,"sábado"
"833",2009-04-12,35683.5333333333,7498,1504,12470,6.33277777777778,240.403298611111,6.42,1.35,0.27,2.24,2.56,2009,"abril",12,"domingo"
"834",2009-04-13,26664.0666666667,1006,5648,6209,4.73513888888889,241.132118055556,4.8,0.18,1.02,1.12,2.48,2009,"abril",13,"lunes"
"835",2009-04-14,25025.6333333333,888,2341,9478,4.435,241.492326388889,4.5,0.16,0.42,1.71,2.21,2009,"abril",14,"martes"
"836",2009-04-15,20267.7,1880,463,5278,3.61097222222222,241.320708333333,3.65,0.34,0.08,0.95,2.28,2009,"abril",15,"miércoles"
"837",2009-04-16,26075.4,2896,397,9809,4.62416666666667,240.476041666667,4.69,0.52,0.07,1.76,2.34,2009,"abril",16,"jueves"
"838",2009-04-17,34046.8333333333,0,5224,7655,5.96694444444444,241.327729166667,6.13,0,0.94,1.38,3.81,2009,"abril",17,"viernes"
"839",2009-04-18,25204.4333333333,1028,2613,10699,4.42805555555556,241.04625,4.53,0.18,0.47,1.92,1.96,2009,"abril",18,"sábado"
"840",2009-04-19,21441.1333333333,2201,376,8088,3.74847222222222,242.658534722222,3.86,0.4,0.07,1.46,1.93,2009,"abril",19,"domingo"
"841",2009-04-20,24775.1666666667,0,2644,10476,4.33333333333333,241.904555555556,4.46,0,0.48,1.88,2.1,2009,"abril",20,"lunes"
"842",2009-04-21,31576.6333333333,1925,375,7380,5.53527777777778,240.648465277778,5.68,0.35,0.07,1.33,3.93,2009,"abril",21,"martes"
"843",2009-04-22,24936.6333333333,1024,1203,13265,4.37277777777778,241.274854166667,4.49,0.18,0.22,2.39,1.7,2009,"abril",22,"miércoles"
"844",2009-04-23,19024.3333333333,1068,395,5511,3.40222222222222,241.494638888889,3.42,0.19,0.07,0.99,2.17,2009,"abril",23,"jueves"
"845",2009-04-24,19900.8,0,383,9677,3.52986111111111,241.790083333333,3.58,0,0.07,1.74,1.77,2009,"abril",24,"viernes"
"846",2009-04-25,33704.7333333333,2007,3901,13225,5.93611111111111,240.508333333333,6.06,0.36,0.7,2.38,2.62,2009,"abril",25,"sábado"
"847",2009-04-26,29693.7666666667,3053,3017,10561,5.24208333333333,241.864923611111,5.34,0.55,0.54,1.9,2.35,2009,"abril",26,"domingo"
"848",2009-04-27,22527.1333333333,995,376,7021,4.00416666666667,241.001229166667,4.05,0.18,0.07,1.26,2.54,2009,"abril",27,"lunes"
"849",2009-04-28,28439.7666666667,2068,371,11469,5.05902777777778,241.990125,5.12,0.37,0.07,2.06,2.62,2009,"abril",28,"martes"
"850",2009-04-29,27744.6666666667,1043,2492,9372,4.85847222222222,242.186541666667,4.99,0.19,0.45,1.69,2.66,2009,"abril",29,"miércoles"
"851",2009-04-30,30579.3666666667,1027,363,15305,5.32388888888889,241.904333333333,5.5,0.18,0.07,2.75,2.5,2009,"abril",30,"jueves"
"852",2009-05-01,25213.3666666667,1067,1052,11709,4.42416666666667,241.273090277778,4.54,0.19,0.19,2.11,2.05,2009,"mayo",1,"viernes"
"853",2009-05-02,23231.8333333333,1430,374,9760,4.0775,241.882902777778,4.18,0.26,0.07,1.76,2.09,2009,"mayo",2,"sábado"
"854",2009-05-03,26814.6333333333,3207,2593,7226,4.76194444444444,242.066333333333,4.82,0.58,0.47,1.3,2.47,2009,"mayo",3,"domingo"
"855",2009-05-04,27798.0333333333,1007,411,11374,4.84138888888889,241.435229166667,5,0.18,0.07,2.05,2.7,2009,"mayo",4,"lunes"
"856",2009-05-05,28857.9,1049,5539,10166,5.05722222222222,240.818493055556,5.19,0.19,1,1.83,2.17,2009,"mayo",5,"martes"
"857",2009-05-06,22498.3666666667,1038,1797,9058,3.96972222222222,240.896715277778,4.05,0.19,0.32,1.63,1.91,2009,"mayo",6,"miércoles"
"858",2009-05-07,16877.4666666667,0,374,7992,2.97277777777778,241.173513888889,3.04,0,0.07,1.44,1.53,2009,"mayo",7,"jueves"
"859",2009-05-08,30952.6,2226,848,15426,5.41777777777778,240.8248125,5.57,0.4,0.15,2.78,2.24,2009,"mayo",8,"viernes"
"860",2009-05-09,21022.5333333333,2090,382,6605,3.76444444444444,241.574229166667,3.78,0.38,0.07,1.19,2.14,2009,"mayo",9,"sábado"
"861",2009-05-10,32798.2,4300,6670,8696,5.84388888888889,241.07,5.9,0.77,1.2,1.56,2.37,2009,"mayo",10,"domingo"
"862",2009-05-11,25286.2666666667,1035,457,11009,4.43097222222222,240.251326388889,4.55,0.19,0.08,1.98,2.3,2009,"mayo",11,"lunes"
"863",2009-05-12,27099.2666666667,0,2713,11335,4.76888888888889,240.376777777778,4.88,0,0.49,2.04,2.35,2009,"mayo",12,"martes"
"864",2009-05-13,20773.3,1419,553,7127,3.70736111111111,240.635979166667,3.74,0.26,0.1,1.28,2.1,2009,"mayo",13,"miércoles"
"865",2009-05-14,26783.0666666667,0,4065,11499,4.80569444444444,240.059520833333,4.82,0,0.73,2.07,2.02,2009,"mayo",14,"jueves"
"866",2009-05-15,23703.7666666667,1382,494,12195,4.18277777777778,240.957201388889,4.26,0.25,0.09,2.19,1.73,2009,"mayo",15,"viernes"
"867",2009-05-16,33456.3,1705,4820,12265,5.88541666666667,239.988756944444,6.02,0.31,0.87,2.21,2.63,2009,"mayo",16,"sábado"
"868",2009-05-17,25729.4,2555,1926,7168,4.60541666666667,240.300729166667,4.63,0.46,0.35,1.29,2.53,2009,"mayo",17,"domingo"
"869",2009-05-18,20165.1,763,374,8971,3.51819444444444,240.958673611111,3.63,0.14,0.07,1.61,1.81,2009,"mayo",18,"lunes"
"870",2009-05-19,26955.7333333333,3253,792,10981,4.70152777777778,240.9929375,4.85,0.59,0.14,1.98,2.14,2009,"mayo",19,"martes"
"871",2009-05-20,21786.0333333333,1061,1889,9470,3.83944444444444,241.319708333333,3.92,0.19,0.34,1.7,1.69,2009,"mayo",20,"miércoles"
"872",2009-05-21,26252.5,1553,1278,12563,4.60847222222222,241.019104166667,4.72,0.28,0.23,2.26,1.95,2009,"mayo",21,"jueves"
"873",2009-05-22,17913.4333333333,982,1207,8078,3.20097222222222,241.966534722222,3.22,0.18,0.22,1.45,1.37,2009,"mayo",22,"viernes"
"874",2009-05-23,25509.9666666667,480,1844,12579,4.49444444444444,240.568416666667,4.59,0.09,0.33,2.26,1.91,2009,"mayo",23,"sábado"
"875",2009-05-24,21463.1,45,446,10256,3.77055555555556,242.017965277778,3.86,0.01,0.08,1.85,1.92,2009,"mayo",24,"domingo"
"876",2009-05-25,22568.2666666667,920,966,9930,4.00180555555556,238.430902777778,4.06,0.17,0.17,1.79,1.93,2009,"mayo",25,"lunes"
"877",2009-05-26,22316.2166666667,1191,864.5,10100,4.04020833333333,231.790232638889,4.01,0.21,0.16,1.82,1.82,2009,"mayo",26,"martes"
"878",2009-05-27,25738.2,1052,2355,11076,4.67347222222222,231.142972222222,4.63,0.19,0.42,1.99,2.03,2009,"mayo",27,"miércoles"
"879",2009-05-28,19662.2666666667,1502,421,9049,3.51291666666667,233.702361111111,3.54,0.27,0.08,1.63,1.56,2009,"mayo",28,"jueves"
"880",2009-05-29,20714.1,1005,434,10112,3.63347222222222,241.558701388889,3.73,0.18,0.08,1.82,1.65,2009,"mayo",29,"viernes"
"881",2009-05-30,27651.7666666667,2787,1707,11557,4.90305555555556,241.163409722222,4.97,0.5,0.31,2.08,2.08,2009,"mayo",30,"sábado"
"882",2009-05-31,15948.1666666667,1466,458,5720,2.88666666666667,241.456145833333,2.87,0.26,0.08,1.03,1.5,2009,"mayo",31,"domingo"
"883",2009-06-01,24054.3333333333,2789,461,11361,4.31125,241.334125,4.33,0.5,0.08,2.04,1.71,2009,"junio",1,"lunes"
"884",2009-06-02,18177.3,0,506,7892,3.36777777777778,241.630298611111,3.27,0,0.09,1.42,1.76,2009,"junio",2,"martes"
"885",2009-06-03,22609.6333333333,940,1370,11577,4.07666666666667,240.405923611111,4.07,0.17,0.25,2.08,1.57,2009,"junio",3,"miércoles"
"886",2009-06-04,17261,1906,455,6905,3.08347222222222,240.010201388889,3.11,0.34,0.08,1.24,1.45,2009,"junio",4,"jueves"
"887",2009-06-05,20506,0,456,12515,3.65,239.863208333333,3.69,0,0.08,2.25,1.36,2009,"junio",5,"viernes"
"888",2009-06-06,24590.8333333333,1769,2732,10611,4.41430555555556,240.581840277778,4.42,0.32,0.49,1.91,1.7,2009,"junio",6,"sábado"
"889",2009-06-07,20123.2,2077,1641,6034,3.62888888888889,241.0185625,3.62,0.37,0.3,1.09,1.86,2009,"junio",7,"domingo"
"890",2009-06-08,19646.2666666667,1024,432,8551,3.54208333333333,240.064729166667,3.53,0.18,0.08,1.54,1.73,2009,"junio",8,"lunes"
"891",2009-06-09,22214.1666666667,1000,414,10695,3.95777777777778,240.923513888889,4,0.18,0.07,1.92,1.83,2009,"junio",9,"martes"
"892",2009-06-10,26716.6,1032,4745,9889,4.73388888888889,240.716083333333,4.81,0.19,0.85,1.78,1.99,2009,"junio",10,"miércoles"
"893",2009-06-11,21677.5,0,472,10610,3.85333333333333,241.176055555556,3.9,0,0.08,1.91,1.91,2009,"junio",11,"jueves"
"894",2009-06-12,18362.2,1009,460,7137,3.26597222222222,240.937340277778,3.3,0.18,0.08,1.28,1.76,2009,"junio",12,"viernes"
"895",2009-06-13,17364.1092861464,0,1114.10617059891,8710.45190562613,3.00068965517241,240.84930956342,3.12,0,0.2,1.57,1.35,2009,"junio",13,"sábado"
"896",2009-06-14,36339.8257713249,0,512.014519056261,23711.6515426497,6.29770114942529,239.544029038113,6.54,0,0.09,4.27,2.18,2009,"junio",14,"domingo"
"897",2009-06-15,28307.4149425287,916,379.379310344828,16283.8965517241,4.99244252873563,240.061237787356,5.09,0.16,0.07,2.93,1.93,2009,"junio",15,"lunes"
"898",2009-06-16,25146.5333333333,2983,1221,13691,4.48486111111111,240.831180555556,4.52,0.54,0.22,2.46,1.3,2009,"junio",16,"martes"
